Participant Number:,9
Test started on:,04/05/2016 02:36:15 PM
Current Task:,NVRW Task 1
Task Start:,01:37:05 PM
Heading, Roll, Pitch, Task Time
128.3125,-5.5625,-26.125,7.58
128.3125,-5.5625,-26.125,7.58
128.4375,-5.625,-26.3125,7.61
128.4375,-5.625,-26.3125,7.61
128.4375,-5.625,-26.3125,7.64
128.5625,-5.625,-26.5,7.68
128.5625,-5.625,-26.5,7.68
128.5625,-5.625,-26.5,7.71
128.5625,-5.625,-26.5,7.71
128.6875,-5.6875,-26.625,7.74
128.8125,-5.6875,-26.75,7.78
128.8125,-5.6875,-26.75,7.78
128.8125,-5.6875,-26.75,7.81
128.8125,-5.6875,-26.75,7.81
128.9375,-5.75,-26.9375,7.84
128.9375,-5.75,-26.9375,7.88
128.9375,-5.75,-26.9375,7.88
129.0,-5.75,-27.0625,7.91
129.0,-5.75,-27.0625,7.91
129.0,-5.75,-27.0625,7.94
129.0625,-5.75,-27.1875,7.98
129.0625,-5.75,-27.1875,7.98
129.0625,-5.75,-27.1875,8.01
129.0625,-5.75,-27.1875,8.01
129.125,-5.8125,-27.3125,8.05
129.1875,-5.8125,-27.4375,8.08
129.1875,-5.8125,-27.4375,8.08
129.1875,-5.8125,-27.4375,8.11
129.1875,-5.8125,-27.4375,8.11
129.25,-5.8125,-27.5625,8.14
129.25,-5.8125,-27.5625,8.18
129.25,-5.8125,-27.5625,8.18
129.25,-5.875,-27.625,8.21
129.25,-5.875,-27.625,8.21
129.25,-5.875,-27.625,8.24
129.3125,-5.875,-27.6875,8.28
129.3125,-5.875,-27.6875,8.28
129.3125,-5.875,-27.6875,8.31
129.3125,-5.875,-27.6875,8.31
129.25,-5.875,-27.75,8.34
129.25,-5.875,-27.8125,8.38
129.25,-5.875,-27.8125,8.38
129.25,-5.875,-27.8125,8.41
129.25,-5.875,-27.8125,8.41
129.1875,-5.875,-27.875,8.44
129.1875,-5.875,-27.875,8.48
129.1875,-5.875,-27.875,8.48
129.1875,-5.875,-27.875,8.51
129.1875,-5.875,-27.875,8.51
129.1875,-5.875,-27.875,8.54
129.125,-5.9375,-27.875,8.58
129.125,-5.9375,-27.875,8.58
129.125,-5.9375,-27.875,8.61
129.125,-5.9375,-27.875,8.61
129.0625,-5.9375,-27.9375,8.64
128.9375,-5.9375,-27.9375,8.68
128.9375,-5.9375,-27.9375,8.68
128.9375,-5.9375,-27.9375,8.71
128.9375,-5.9375,-27.9375,8.71
128.875,-5.9375,-27.9375,8.74
128.875,-5.9375,-27.9375,8.78
128.875,-5.9375,-27.9375,8.78
128.8125,-6.0,-27.9375,8.81
128.8125,-6.0,-27.9375,8.81
128.8125,-6.0,-27.9375,8.84
128.75,-6.0,-27.9375,8.88
128.75,-6.0,-27.9375,8.88
128.75,-6.0,-27.9375,8.91
128.75,-6.0,-27.9375,8.91
128.6875,-6.0,-27.9375,8.94
128.625,-6.0625,-27.9375,8.98
128.625,-6.0625,-27.9375,8.98
128.625,-6.0625,-27.9375,9.01
128.625,-6.0625,-27.9375,9.01
128.5625,-6.0625,-27.9375,9.04
128.5625,-6.0625,-27.9375,9.08
128.5625,-6.0625,-27.9375,9.08
128.5,-6.125,-27.9375,9.11
128.5,-6.125,-27.9375,9.11
128.5,-6.125,-27.9375,9.14
128.5,-6.125,-27.9375,9.14
128.4375,-6.125,-27.875,9.18
128.4375,-6.125,-27.875,9.21
128.4375,-6.125,-27.875,9.21
128.375,-6.125,-27.875,9.25
128.3125,-6.1875,-27.875,9.28
128.3125,-6.1875,-27.875,9.28
128.3125,-6.1875,-27.875,9.31
128.3125,-6.1875,-27.875,9.31
128.1875,-6.1875,-27.875,9.34
128.1875,-6.1875,-27.875,9.38
128.1875,-6.1875,-27.875,9.38
128.125,-6.125,-27.875,9.41
128.125,-6.125,-27.875,9.41
128.125,-6.125,-27.875,9.44
128.0625,-6.125,-27.875,9.48
128.0625,-6.125,-27.875,9.48
128.0625,-6.125,-27.875,9.51
128.0625,-6.125,-27.875,9.51
128.0,-6.125,-27.8125,9.54
127.9375,-6.0625,-27.8125,9.58
127.9375,-6.0625,-27.8125,9.58
127.9375,-6.0625,-27.8125,9.61
127.9375,-6.0625,-27.8125,9.61
127.875,-6.0625,-27.8125,9.64
127.875,-6.0625,-27.8125,9.68
127.875,-6.0625,-27.8125,9.68
127.75,-6.0,-27.8125,9.71
127.75,-6.0,-27.8125,9.71
127.75,-6.0,-27.8125,9.74
127.6875,-6.0,-27.8125,9.78
127.6875,-6.0,-27.8125,9.78
127.6875,-6.0,-27.8125,9.81
127.6875,-6.0,-27.8125,9.81
127.625,-5.9375,-27.8125,9.84
127.5625,-5.9375,-27.8125,9.88
127.5625,-5.9375,-27.8125,9.88
127.5625,-5.9375,-27.8125,9.91
127.5625,-5.9375,-27.8125,9.91
127.4375,-5.875,-27.8125,9.94
127.4375,-5.875,-27.8125,9.98
127.4375,-5.875,-27.8125,9.98
127.375,-5.8125,-27.75,10.01
127.375,-5.8125,-27.75,10.01
127.375,-5.8125,-27.75,10.04
127.25,-5.8125,-27.75,10.08
127.25,-5.8125,-27.75,10.08
127.25,-5.8125,-27.75,10.11
127.25,-5.8125,-27.75,10.11
127.1875,-5.75,-27.6875,10.14
127.0625,-5.6875,-27.625,10.18
127.0625,-5.6875,-27.625,10.18
127.0625,-5.6875,-27.625,10.21
127.0625,-5.6875,-27.625,10.21
127.0,-5.6875,-27.5625,10.24
127.0,-5.6875,-27.5625,10.28
127.0,-5.6875,-27.5625,10.28
126.875,-5.6875,-27.4375,10.31
126.875,-5.6875,-27.4375,10.31
126.875,-5.6875,-27.4375,10.34
126.75,-5.625,-27.375,10.38
126.75,-5.625,-27.375,10.38
126.75,-5.625,-27.375,10.41
